"20190522","MIA","DET",6,3
"20190522","CHA","HOU",9,4
"20190522","LAN","TBA",1,8
"20190522","SEA","TEX",1,2
"20190522","BOS","TOR",6,5
"20190523","PHI","CHN",9,7
"20190523","WAS","NYN",4,6
"20190523","COL","PIT",6,14
"20190523","ATL","SFN",5,4
"20190523","MIN","ANA",16,7
"20190523","NYA","BAL",6,5
"20190523","TBA","CLE",7,2
"20190523","MIA","DET",5,2
"20190523","CHA","HOU",4,0
"20190523","BOS","TOR",8,2
"20190524","CIN","CHN",6,5
"20190524","BAL","COL",6,8
"20190524","PHI","MIL",6,4
"20190524","DET","NYN",9,8
"20190524","LAN","PIT",10,2
"20190524","ARI","SFN",18,2
"20190524","ATL","SLN",5,2
"20190524","MIA","WAS",10,12
"20190524","TEX","ANA",4,3
"20190524","TBA","CLE",1,3
"20190524","BOS","HOU",3,4
"20190524","CHA","MIN",4,11
"20190524","SEA","OAK",2,6
"20190524","SDN","TOR",6,3
"20190525","CIN","CHN",6,8
"20190525","BAL","COL",9,6
"20190525","PHI","MIL",7,2
"20190525","DET","NYN",4,5
"20190525","LAN","PIT",7,2
"20190525","ARI","SFN",10,4
"20190525","ATL","SLN",3,6
"20190525","MIA","WAS",0,5
"20190525","TEX","ANA",2,3
"20190525","TBA","CLE",6,2
"20190525","BOS","HOU",3,4
"20190525","NYA","KCA",7,3
"20190525","NYA","KCA",6,5
"20190525","CHA","MIN",1,8
"20190525","SEA","OAK",5,6
"20190525","SDN","TOR",19,4
"20190526","CIN","CHN",10,2
"20190526","BAL","COL",7,8
"20190526","PHI","MIL",1,9
"20190526","DET","NYN",3,4
"20190526","LAN","PIT",11,7
"20190526","ARI","SFN",6,2
"20190526","ATL","SLN",4,3
"20190526","MIA","WAS",6,9
"20190526","TEX","ANA",6,7
"20190526","TBA","CLE",6,3
"20190526","BOS","HOU",4,1
"20190526","NYA","KCA",7,8
"20190526","CHA","MIN",0,7
"20190526","SEA","OAK",1,7
"20190526","SDN","TOR",1,10
"20190527","PIT","CIN",8,5
"20190527","PIT","CIN",1,8
"20190527","ARI","COL",3,4
"20190527","NYN","LAN",5,9
"20190527","MIA","WAS",3,2
"20190527","DET","BAL",3,5
"20190527","CLE","BOS",5,12
"20190527","KCA","CHA",1,2
"20190527","CHN","HOU",5,6
"20190527","MIL","MIN",5,4
"20190527","SDN","NYA",2,5
"20190527","ANA","OAK",5,8
"20190527","TEX","SEA",2,6
"20190527","TOR","TBA",3,8
"20190528","WAS","ATL",5,4
"20190528","PIT","CIN",6,11
"20190528","ARI","COL",2,6
"20190528","NYN","LAN",7,3
"20190528","SFN","MIA",3,11
"20190528","SLN","PHI",3,4
"20190528","DET","BAL",3,0
"20190528","CLE","BOS",7,5
"20190528","KCA","CHA",3,4
"20190528","CHN","HOU",6,9
"20190528","MIL","MIN",3,5
"20190528","SDN","NYA",5,4
"20190528","ANA","OAK",6,4
"20190528","TEX","SEA",11,4
"20190528","TOR","TBA",1,3
"20190529","WAS","ATL",14,4
"20190529","PIT","CIN",7,2
"20190529","ARI","COL",4,5
"20190529","NYN","LAN",8,9
"20190529","SFN","MIA",2,4
"20190529","SLN","PHI",4,11
"20190529","DET","BAL",4,2
"20190529","CLE","BOS",14,9
"20190529","KCA","CHA",7,8
"20190529","CHN","HOU",2,1
"20190529","SDN","NYA",0,7
"20190529","ANA","OAK",12,7
"20190529","TEX","SEA",8,7
"20190529","TOR","TBA",3,4
"20190530","ARI","COL",10,11
"20190530","NYN","LAN",0,2
