time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-02-02T06:08:56.530Z,39.4221667,-110.2995,-3.44,1.74,ml,10,183,0.01992,0.13,uu,uu60480127,2022-02-02T16:24:46.490Z,"16 km SSE of Sunnyside, Utah",earthquake,0.73,3.06,0.052,4,reviewed,uu,uu
2022-02-02T06:05:19.135Z,39.3763,20.0991,8.11,2.9,ml,,100,0.508,0.2,us,us7000gh92,2022-02-02T22:09:55.949Z,"5 km SSE of Lefkímmi, Greece",earthquake,4.3,2.8,0.081,20,reviewed,us,us
2022-02-02T06:03:41.680Z,38.8453331,-122.8379974,1.71,0.95,md,14,97,0.007014,0.02,nc,nc73687136,2022-02-02T06:17:12.270Z,"10km WNW of Cobb, CA",earthquake,0.29,0.46,0.22,3,automatic,nc,nc
2022-02-02T05:57:01.760Z,17.8691666666667,-66.8618333333333,11.45,1.72,md,7,269,,0.06,pr,pr71332268,2022-02-02T06:48:49.960Z,"12 km SSE of Guánica, Puerto Rico",earthquake,0.65,1.34,0.0224791275794747,6,reviewed,pr,pr
2022-02-02T05:55:47.170Z,17.933,-66.951,12.26,2.23,md,8,235,,0.05,pr,pr71332413,2022-02-02T23:23:37.770Z,"6 km SW of Guánica, Puerto Rico",earthquake,0.55,0.35,0.0585628540649172,6,reviewed,pr,pr
2022-02-02T05:53:50.870Z,44.3176667,-115.1896667,8.57,2.23,ml,13,83,0.94,0.24,mb,mb80537434,2022-02-02T21:48:46.320Z,"22 km WNW of Stanley, Idaho",earthquake,0.57,1.39,0.135,15,reviewed,mb,mb
2022-02-02T05:50:11.450Z,44.315,-115.208,9.03,1.8,ml,9,84,0.946,0.31,mb,mb80537429,2022-02-02T21:36:52.270Z,"24 km WNW of Stanley, Idaho",earthquake,0.84,1.91,0.237,9,reviewed,mb,mb
2022-02-02T05:42:29.640Z,17.8608,-66.235,9,3.46,md,24,207,0.1654,0.2,pr,pr2022033002,2022-02-02T14:50:10.418Z,"10 km S of Central Aguirre, Puerto Rico",earthquake,0.68,0.93,0.2,20,reviewed,pr,pr
2022-02-02T05:42:06.250Z,44.3205,-115.1883333,7.38,1.42,ml,9,83,0.942,0.21,mb,mb80537424,2022-02-02T19:06:13.950Z,"22 km WNW of Stanley, Idaho",earthquake,0.58,1.45,0.163,7,reviewed,mb,mb
2022-02-02T05:39:57.390Z,34.1493333,-80.718,3.88,1.49,md,5,112,0.02281,0.26,se,se60144943,2022-02-03T21:50:06.724Z,"7 km ESE of Elgin, South Carolina",earthquake,2.18,1.08,0.138,4,reviewed,se,se
2022-02-02T05:39:10.250Z,39.4135,-110.2781667,-3.48,1.93,ml,12,207,0.03786,0.23,uu,uu60480122,2022-02-02T14:18:55.540Z,"17 km SSE of Sunnyside, Utah",earthquake,1.4,2.98,0.076,4,reviewed,uu,uu
2022-02-02T05:39:09.190Z,18.0213333333333,-66.817,14.94,1.55,md,5,257,,0.05,pr,pr71332253,2022-02-02T06:42:03.040Z,"2 km W of Guayanilla, Puerto Rico",earthquake,0.72,31.61,0.140710453761422,4,reviewed,pr,pr
2022-02-02T05:35:23.500Z,44.3165,-115.2005,9.39,2.35,ml,18,65,0.944,0.26,mb,mb80537419,2022-02-02T18:56:54.200Z,"23 km WNW of Stanley, Idaho",earthquake,0.52,1.21,0.181,19,reviewed,mb,mb
2022-02-02T05:32:32.274Z,-27.8217,-176.3601,10,5.6,mww,,54,1.985,1.02,us,us7000gh89,2022-02-03T05:36:39.871Z,"Kermadec Islands region",earthquake,8.9,1.7,0.069,20,reviewed,us,us
2022-02-02T05:31:07.680Z,37.5056667,-118.772,5.59,0.91,md,16,248,0.0656,0.03,nc,nc73687121,2022-02-02T16:36:15.935Z,"10km SW of Toms Place, CA",earthquake,0.92,31.61,0.087,13,reviewed,nc,nc
2022-02-02T05:30:45.390Z,35.6913333,-117.5563333,4.47,1.31,ml,23,138,0.09573,0.14,ci,ci39930407,2022-02-02T15:51:14.448Z,"13km NE of Ridgecrest, CA",earthquake,0.2,0.47,0.186,6,reviewed,ci,ci
2022-02-02T05:20:06.990Z,36.5075,-121.0898333,8.06,1.47,md,22,116,0.04994,0.11,nc,nc73687116,2022-02-02T18:08:15.506Z,"6km ESE of Pinnacles, CA",earthquake,0.32,0.68,0.225,16,reviewed,nc,nc
2022-02-02T05:15:11.750Z,33.6768333,-116.7163333,15.77,0.51,ml,19,101,0.03429,0.16,ci,ci39930399,2022-02-02T14:15:45.208Z,"7km S of Idyllwild, CA",earthquake,0.37,0.54,0.198,12,reviewed,ci,ci
2022-02-02T05:08:39.340Z,38.8300018,-122.8771667,1.84,0.84,md,9,90,0.009565,0.03,nc,nc73687111,2022-02-02T06:15:16.257Z,"12km WNW of The Geysers, CA",earthquake,0.37,0.57,0.04,3,automatic,nc,nc
2022-02-02T05:03:17.230Z,19.2134990692139,-155.394165039062,32.2299995422363,1.98000002,md,42,156,,0.140000001,hv,hv72899147,2022-02-02T05:06:30.090Z,"8 km E of Pāhala, Hawaii",earthquake,0.6,0.800000012,1.39999998,16,automatic,hv,hv
2022-02-02T04:53:07.770Z,18.6408333333333,-64.384,37,3.43,md,19,208,,0.62,pr,pr71332248,2022-02-02T06:34:11.270Z,"55 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,2.77,31.61,0.0990575436029644,12,reviewed,pr,pr
2022-02-02T04:53:07.580Z,18.6713,-64.4071,28,3.84,md,19,209,1.2812,0.44,pr,pr2022033001,2022-02-02T05:23:14.160Z,"55 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,3.55,27.34,0.07,14,reviewed,pr,pr
2022-02-02T04:49:26.228Z,-18.8492,-177.0015,347.34,4.3,mb,,123,4.641,0.96,us,us7000gh82,2022-02-02T05:08:52.040Z,"297 km WNW of Pangai, Tonga",earthquake,11.1,9.3,0.111,27,reviewed,us,us
2022-02-02T04:43:49.640Z,34.6466667,-118.3828333,10.81,1.16,ml,21,64,0.0665,0.11,ci,ci39930375,2022-02-02T15:44:41.774Z,"2km SSE of Elizabeth Lake, CA",earthquake,0.21,0.27,0.171,13,reviewed,ci,ci
2022-02-02T04:43:08.770Z,18.0111666666667,-66.7543333333333,16.34,1.87,md,10,177,,0.19,pr,pr71332233,2022-02-02T06:26:55.520Z,"1 km ESE of Magas Arriba, Puerto Rico",earthquake,0.87,0.63,0.163944799549671,6,reviewed,pr,pr
2022-02-02T04:42:38.630Z,38.8351669,-122.8143311,1.63,0.36,md,8,83,0.01222,0.01,nc,nc73687106,2022-02-02T05:19:15.937Z,"8km W of Cobb, CA",earthquake,0.39,1.02,,1,automatic,nc,nc
2022-02-02T04:42:14.520Z,39.4145,-110.2895,-3.37,1.58,md,6,203,0.0292,0.15,uu,uu60480117,2022-02-02T16:19:36.260Z,"17 km SSE of Sunnyside, Utah",earthquake,1.73,3.71,0.222,6,reviewed,uu,uu
2022-02-02T04:40:39.707Z,61.5371,-150.1049,34.5,2.4,ml,,,,0.74,ak,ak0221incuct,2022-02-02T19:13:17.857Z,"8 km WNW of Big Lake, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2022-02-02T04:33:23.770Z,44.311,-115.193,8.73,1.71,ml,8,83,0.936,0.26,mb,mb80537414,2022-02-02T17:15:43.910Z,"22 km WNW of Stanley, Idaho",earthquake,0.78,1.71,0.27,7,reviewed,mb,mb
2022-02-02T04:27:43.970Z,35.8831667,-117.7365,6.43,1.28,ml,18,56,0.07794,0.15,ci,ci39930367,2022-02-02T14:16:51.870Z,"16km ESE of Little Lake, CA",earthquake,0.28,0.76,0.206,19,reviewed,ci,ci
2022-02-02T04:24:30.262Z,-49.8839,163.1968,10,5.2,mb,,97,4.393,0.47,us,us7000gh7u,2022-02-02T21:28:05.993Z,"Auckland Islands, New Zealand region",earthquake,8.1,1.9,0.135,20,reviewed,us,us
2022-02-02T04:24:07.810Z,37.5175,-118.7788333,5.1,0.51,md,7,322,0.08269,0.02,nc,nc73687091,2022-02-02T05:53:22.119Z,"10km WSW of Toms Place, CA",earthquake,2.06,1.29,0.116,6,reviewed,nc,nc
2022-02-02T04:15:29.890Z,17.9655,-66.898,10.28,2.2,md,15,186,,0.11,pr,pr71332223,2022-02-02T05:35:34.880Z,"1 km ESE of Guánica, Puerto Rico",earthquake,0.39,0.31,0.0645493154835481,9,reviewed,pr,pr
2022-02-02T04:14:17.660Z,44.314,-115.202,9.42,1.92,ml,8,84,0.943,0.27,mb,mb80537409,2022-02-02T16:59:50.860Z,"23 km WNW of Stanley, Idaho",earthquake,0.77,1.74,0.197,10,reviewed,mb,mb
2022-02-02T04:10:56.436Z,-58.5113,-25.3956,54.8,4.9,mb,,85,7.469,0.74,us,us7000gh7z,2022-02-02T04:53:11.040Z,"South Sandwich Islands region",earthquake,11.8,7.3,0.091,40,reviewed,us,us
2022-02-02T04:06:32.328Z,60.1717,-141.6725,8.6,2.2,ml,,,,0.79,ak,ak0221in5ji8,2022-02-02T04:15:12.870Z,"129 km WNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-02T04:06:18.300Z,18.9023,-65.2418,24,4.05,md,30,208,0.863,0.43,pr,pr2022033000,2022-02-02T07:59:55.277Z,"66 km N of Culebra, Puerto Rico",earthquake,1.61,28.23,0.07,19,reviewed,pr,pr
2022-02-02T03:58:18.470Z,37.5108333,-118.7775,4.79,1.05,md,16,165,0.06184,0.03,nc,nc73687086,2022-02-02T07:51:16.854Z,"10km WSW of Toms Place, CA",earthquake,0.63,0.91,0.09,14,reviewed,nc,nc
2022-02-02T03:55:23.380Z,37.5136667,-118.7745,5.37,1.01,md,20,115,0.05842,0.03,nc,nc73687081,2022-02-02T18:04:11.483Z,"10km WSW of Toms Place, CA",earthquake,0.33,31.61,0.124,18,reviewed,nc,nc
2022-02-02T03:53:10.840Z,17.9553333333333,-66.908,10.65,1.56,md,5,223,,0.06,pr,pr71332208,2022-02-02T04:47:39.600Z,"1 km S of Guánica, Puerto Rico",earthquake,0.6,0.79,0.122278477963957,5,reviewed,pr,pr
2022-02-02T03:52:23.950Z,37.5136667,-118.7773333,5.04,0.69,md,8,165,0.08662,0.02,nc,nc73687076,2022-02-02T05:41:26.057Z,"10km WSW of Toms Place, CA",earthquake,0.87,1.65,0.107,8,reviewed,nc,nc
2022-02-02T03:50:14.760Z,37.5181667,-118.7748333,5.53,2.8,md,29,58,0.05422,0.05,nc,nc73687071,2022-02-03T09:10:14.848Z,"10km WSW of Toms Place, CA",earthquake,0.28,0.73,0.13,43,reviewed,nc,nc
2022-02-02T03:47:41.750Z,34.6473333,-118.3771667,9.66,1.36,ml,25,46,0.06855,0.18,ci,ci39930351,2022-02-02T14:16:26.677Z,"2km SSE of Elizabeth Lake, CA",earthquake,0.27,0.59,0.17,28,reviewed,ci,ci
2022-02-02T03:46:36.440Z,19.2148333333333,-155.4035,30.27,1.47,md,11,254,,0.1,hv,hv72899102,2022-02-08T01:37:35.620Z,"Hawaii region, Hawaii",earthquake,0.96,1.21,0.0178043211372632,4,reviewed,hv,hv
2022-02-02T03:40:06.204Z,39.4068,-119.9349,8.5,0.3,ml,4,139.61,0.139,0.0537,nn,nn00833091,2022-02-03T02:37:56.547Z,"7 km E of Floriston, California",earthquake,,6.2,0.33,2,reviewed,nn,nn
2022-02-02T03:39:36.210Z,33.033,-115.6146667,5.16,2.72,ml,50,34,0.02801,0.25,ci,ci39930343,2022-02-02T16:17:13.190Z,"1km SE of Westmorland, CA",earthquake,0.21,0.45,0.155,64,reviewed,ci,ci
2022-02-02T03:36:53.140Z,35.1055,-97.59133333,7.64,1.39,ml,25,61,0.06568710995,0.22,ok,ok2022cgtg,2022-02-02T22:11:09.214Z,"1 km WNW of Cole, Oklahoma",earthquake,,0.5,0.3,6,reviewed,ok,ok
2022-02-02T03:29:25.250Z,38.7798347,-122.7659988,1.1,1.06,md,16,83,0.009102,0.04,nc,nc73687061,2022-02-02T04:13:14.584Z,"1km WNW of The Geysers, CA",earthquake,0.26,0.42,0.18,5,automatic,nc,nc
2022-02-02T03:27:59.270Z,38.8343315,-122.8119965,1.71,0.85,md,9,98,0.01102,0,nc,nc73687056,2022-02-02T04:02:15.514Z,"8km W of Cobb, CA",earthquake,0.35,1.15,,1,automatic,nc,nc
2022-02-02T03:22:02.830Z,39.4148333,-110.2875,-3.39,1.77,md,8,204,0.03056,0.17,uu,uu60480112,2022-02-02T16:18:31.980Z,"17 km SSE of Sunnyside, Utah",earthquake,1.52,3.22,0.156,6,reviewed,uu,uu
2022-02-02T03:20:40.406Z,61.4261,-152.1016,11.6,0.8,ml,,,,0.41,ak,ak0221imn31i,2022-02-02T07:31:53.023Z,"Southern Alaska",earthquake,,0.2,,,reviewed,ak,ak
2022-02-02T03:20:33.135Z,38.6656,-119.7629,3.3,0.7,ml,5,185.14,0.09,0.0234,nn,nn00833086,2022-02-03T02:37:53.887Z,"3 km SSE of Markleeville, California",earthquake,,8.3,0.36,3,reviewed,nn,nn
2022-02-02T03:20:11.478Z,38.6626,-119.7574,3.5,0.9,ml,5,180.72,0.089,0.0671,nn,nn00833085,2022-02-03T02:37:53.042Z,"4 km SSE of Markleeville, California",earthquake,,9.1,0.25,2,reviewed,nn,nn
2022-02-02T03:17:59.025Z,38.6652,-119.7612,3.6,0.7,ml,6,173.1,0.09,0.032,nn,nn00833083,2022-02-03T02:37:52.181Z,"3 km SSE of Markleeville, California",earthquake,,8.8,0.28,3,reviewed,nn,nn
2022-02-02T03:15:57.910Z,37.5398333,-118.8346667,6.73,1.6,md,21,110,0.0503,0.03,nc,nc73687046,2022-02-03T04:59:11.339Z,"14km W of Toms Place, CA",earthquake,0.26,0.74,0.1,19,reviewed,nc,nc
2022-02-02T03:14:17.470Z,36.8676667,-121.6093333,7.94,2.76,md,82,32,0.02179,0.13,nc,nc73687041,2022-02-03T11:06:11.663Z,"4km SE of Aromas, CA",earthquake,0.16,0.28,0.142,117,reviewed,nc,nc
2022-02-02T03:07:30.100Z,35.14133333,-97.79383333,7.34,1.51,ml,47,51,0.04859046489,0.32,ok,ok2022cgsh,2022-02-02T21:51:12.062Z,"Oklahoma",earthquake,,0.6,0.29,4,reviewed,ok,ok
2022-02-02T03:06:14.220Z,19.4366666666667,-155.474833333333,7.81,1.72,md,20,64,,0.11,hv,hv72899062,2022-02-08T01:16:31.150Z,"25 km W of Volcano, Hawaii",earthquake,0.38,0.78,0.124649330451912,10,reviewed,hv,hv
2022-02-02T03:04:48.660Z,38.7921677,-122.7590027,0.79,1.06,md,18,72,0.008463,0.04,nc,nc73687036,2022-02-02T03:29:24.327Z,"2km N of The Geysers, CA",earthquake,0.22,0.43,0.09,4,automatic,nc,nc
2022-02-02T03:04:23.480Z,17.9601666666667,-66.9356666666667,6.93,2.42,md,25,176,,0.2,pr,pr71332203,2022-02-02T03:24:42.220Z,"3 km WSW of Guánica, Puerto Rico",earthquake,0.43,0.23,0.177423809687984,12,reviewed,pr,pr
2022-02-02T02:53:58.393Z,38.1787,-117.8807,10.9,0.2,ml,9,167.16,0.074,0.0954,nn,nn00833070,2022-02-03T02:37:46.342Z,"30 km SE of Mina, Nevada",earthquake,,2.7,0.69,3,reviewed,nn,nn
2022-02-02T02:53:34.490Z,33.1941667,-116.3806667,15.45,0.74,ml,29,71,0.07992,0.18,ci,ci39930335,2022-02-02T16:01:10.165Z,"7km S of Borrego Springs, CA",earthquake,0.28,0.46,0.244,10,reviewed,ci,ci
2022-02-02T02:49:21.556Z,29.6667,51.7179,10,4.7,mb,,67,6.167,0.65,us,us7000gh74,2022-02-02T03:09:13.040Z,"8 km NE of Kāzerūn, Iran",earthquake,7.1,1.6,0.054,104,reviewed,us,us
2022-02-02T02:46:27.920Z,17.903,-66.9503333333333,11.63,1.76,md,5,262,,0.04,pr,pr71332193,2022-02-02T03:02:22.740Z,"8 km SSW of Guánica, Puerto Rico",earthquake,0.72,1.09,0.0238083711549593,5,reviewed,pr,pr
2022-02-02T02:39:54.810Z,62.463,-152.1741,20,1,ml,,,,1.03,ak,ak0221im5s08,2022-02-02T07:28:02.187Z,"66 km NW of Skwentna, Alaska",earthquake,,1.8,,,reviewed,ak,ak
2022-02-02T02:39:09.560Z,17.904,-66.9513333333333,11.99,1.57,md,5,261,,0.04,pr,pr71332188,2022-02-02T02:59:08.520Z,"8 km SSW of Guánica, Puerto Rico",earthquake,0.75,1.04,0.0370150576088546,5,reviewed,pr,pr
2022-02-02T02:37:16.440Z,38.822834,-122.8056641,2.59,1.02,md,27,37,0.00349,0.02,nc,nc73687026,2022-02-02T03:07:15.190Z,"7km NW of The Geysers, CA",earthquake,0.19,0.49,0.14,3,automatic,nc,nc
2022-02-02T02:33:51.395Z,59.8545,-151.7041,71.8,2.3,ml,,,,0.68,ak,ak0221im4i48,2022-02-02T02:47:44.252Z,"7 km NW of Nikolaevsk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-02-02T02:33:07.344Z,38.6655,-119.7569,0,0.7,ml,5,181.45,0.092,0.1143,nn,nn00833080,2022-02-03T02:37:50.436Z,"3 km SE of Markleeville, California",earthquake,,0,0.55,2,reviewed,nn,nn
2022-02-02T02:25:52.560Z,19.298,-155.043166666667,38.18,1.92,md,37,215,,0.11,hv,hv72899027,2022-02-03T01:36:41.590Z,"20 km SSE of Fern Forest, Hawaii",earthquake,0.9,0.45,0.12982149434563,20,reviewed,hv,hv
2022-02-02T02:23:32.680Z,38.840332,-122.8215027,1.07,0.86,md,11,85,0.01106,0.01,nc,nc73687021,2022-02-02T02:56:15.112Z,"9km WNW of Cobb, CA",earthquake,0.32,0.68,,1,automatic,nc,nc
2022-02-02T02:18:31.310Z,17.9228333333333,-66.9556666666667,9.92,2.58,md,29,204,,0.19,pr,pr71332183,2022-02-02T02:56:09.942Z,"7 km SW of Guánica, Puerto Rico",earthquake,0.43,0.5,0.0910521815308452,10,reviewed,pr,pr
2022-02-02T02:15:12.757Z,-23.4886,-68.224,129.66,4.2,mb,,86,0.535,0.89,us,us7000gh6x,2022-02-02T02:34:08.040Z,"63 km S of San Pedro de Atacama, Chile",earthquake,8,6.5,0.264,4,reviewed,us,us
2022-02-02T02:09:22.160Z,35.03783333,-97.82216667,7.36,1.98,ml,77,54,0.09988040006,0.3,ok,ok2022cgqj,2022-02-02T17:18:45.964Z,"10 km E of Chickasha, Oklahoma",earthquake,,0.5,0.27,5,reviewed,ok,ok
2022-02-02T02:08:57.970Z,33.75,-117.5293333,8.64,1.3,ml,54,58,0.04496,0.22,ci,ci39930327,2022-02-02T15:56:00.120Z,"11km NNE of Trabuco Canyon, CA",earthquake,0.23,0.47,0.186,29,reviewed,ci,ci
2022-02-02T02:07:26.830Z,38.6586667,-119.7748333,2.99,2.07,md,18,58,0.08031,0.11,nc,nc73687016,2022-02-02T18:36:11.827Z,"4km SSE of Markleeville, CA",earthquake,0.29,1.18,0.318,22,reviewed,nc,nc
2022-02-02T02:06:54.925Z,31.9776,-102.3416,1.49,2.5,mb_lg,,40,0.226,0.32,us,us7000gh6r,2022-02-02T21:38:01.673Z,"5 km SE of Gardendale, Texas",earthquake,1.6,7.9,0.154,16,reviewed,us,us
2022-02-02T02:02:49.500Z,38.8211667,-122.8103333,2.93,0.63,md,38,39,0.002234,0.03,nc,nc73687011,2022-02-03T09:21:13.920Z,"7km NW of The Geysers, CA",earthquake,0.14,0.26,0.205,5,reviewed,nc,nc
2022-02-02T01:59:18.509Z,38.1682,-117.8219,8.8,1.3,ml,14,145.59,0.112,0.1264,nn,nn00833010,2022-02-02T19:19:59.469Z,"35 km SE of Mina, Nevada",earthquake,,2.5,0.5,5,reviewed,nn,nn
2022-02-02T01:56:22.530Z,38.6523333,-119.7666667,3.8,1.41,md,12,90,0.07673,0.07,nc,nc73687006,2022-02-02T07:47:28.830Z,"5km SSE of Markleeville, CA",earthquake,0.32,0.81,0.318,13,reviewed,nc,nc
2022-02-02T01:53:53.690Z,38.6536667,-119.7676667,3.06,1.5,md,15,87,0.07764,0.06,nc,nc73687001,2022-02-02T19:13:43.705Z,"5km SSE of Markleeville, CA",earthquake,0.26,1.05,0.311,14,reviewed,nc,nc
2022-02-02T01:51:12.820Z,38.6503333,-119.766,3.91,2.07,md,17,77,0.07514,0.08,nc,nc73686996,2022-02-02T19:04:20.562Z,"5km SSE of Markleeville, CA",earthquake,0.26,0.7,0.253,24,reviewed,nc,nc
2022-02-02T01:45:18.570Z,38.6515,-119.7671667,3.81,1.43,md,15,71,0.07582,0.07,nc,nc73686991,2022-02-02T10:29:15.788Z,"5km SSE of Markleeville, CA",earthquake,0.29,0.7,0.285,14,reviewed,nc,nc
2022-02-02T01:41:48.220Z,38.6553333,-119.7725,-1.09,3.47,mw,54,39,0.07777,0.15,nc,nc73686986,2022-02-06T10:53:14.291Z,"4km SSE of Markleeville, CA",earthquake,0.16,2.44,,3,reviewed,nc,nc
2022-02-02T01:37:33.571Z,41.7238,-81.4974,5,1.6,ml,,211,0.211,0.55,us,us7000gh6l,2022-02-02T05:50:44.432Z,"7 km NW of Timberlake, Ohio",earthquake,1.3,1.9,0.128,8,reviewed,us,us
2022-02-02T01:36:56.070Z,17.9131666666667,-66.9558333333333,9.64,2.24,md,19,210,,0.12,pr,pr71332173,2022-02-02T01:54:57.810Z,"8 km SW of Guánica, Puerto Rico",earthquake,0.51,0.59,0.147842994933562,11,reviewed,pr,pr
2022-02-02T01:12:20.516Z,38.1258,-118.0992,10.6,0.3,ml,11,167.32,0.207,0.0801,nn,nn00833079,2022-02-03T02:37:48.347Z,"29 km S of Mina, Nevada",earthquake,,11,0.18,2,reviewed,nn,nn
2022-02-02T01:03:59.909Z,-19.2296,-177.678,583.01,4.6,mb,,123,4.312,0.63,us,us7000gh6q,2022-02-02T02:14:20.040Z,"Fiji region",earthquake,15.7,8,0.116,22,reviewed,us,us
2022-02-02T01:02:51.103Z,63.6548,-149.3272,8.3,2.1,ml,,,,0.93,ak,ak0221ilcf9y,2022-02-02T01:14:35.066Z,"22 km WSW of Denali Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-02-02T01:02:15.560Z,17.984,-66.8481666666667,16.58,2.48,md,15,163,,0.11,pr,pr71332163,2022-02-02T02:13:31.380Z,"3 km WSW of Indios, Puerto Rico",earthquake,0.47,0.34,0.122068814905225,9,reviewed,pr,pr
2022-02-02T01:01:27.150Z,34.9555,-79.9386667,2.49,1.77,md,6,139,0.2019,0.12,se,se60145043,2022-02-02T14:32:15.000Z,"4 km ESE of Lilesville, North Carolina",earthquake,0.43,2.33,0.071,5,reviewed,se,se
2022-02-02T00:47:21.220Z,33.0691667,-115.0046667,-0.25,1.35,ml,16,85,0.09923,0.29,ci,ci39930287,2022-02-02T01:22:19.322Z,"45km NE of Holtville, CA",quarry blast,0.63,31.61,0.052,6,reviewed,ci,ci
2022-02-02T00:42:49.350Z,49.44416666666667,-120.55133333333333,-0.37,1.8900000000000001,ml,10,196,0.5705,0.2,uw,uw61813831,2022-02-02T17:39:31.650Z,"3 km WSW of Princeton, Canada",explosion,1.63,31.61,0.10022610006633892,4,reviewed,uw,uw
2022-02-02T00:38:21.990Z,34.3603333,-118.725,14.06,1.48,ml,33,57,0.08231,0.22,ci,ci39930271,2022-02-02T01:19:58.310Z,"9km SE of Piru, CA",earthquake,0.29,0.65,0.233,23,reviewed,ci,ci
2022-02-02T00:35:21.630Z,17.9828333333333,-66.8366666666667,14.8,2.36,md,13,169,,0.1,pr,pr71332148,2022-02-02T01:48:01.650Z,"2 km SW of Indios, Puerto Rico",earthquake,0.59,0.42,0.192305818650455,8,reviewed,pr,pr
2022-02-02T00:34:51.989Z,62.4562,-149.2264,0,1.8,ml,,,,1.12,ak,ak0221ikxuni,2022-02-02T00:39:51.607Z,"45 km E of Chase, Alaska",earthquake,,0.3,,,automatic,ak,ak
2022-02-02T00:27:28.270Z,19.4255,-155.606,-1.14,0.9,md,8,112,,0.1,hv,hv72898892,2022-02-08T01:09:57.690Z,"27 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.29,0.42,0.322712066519889,4,reviewed,hv,hv
2022-02-02T00:19:09.816Z,60.3341,-144.7428,25,1.8,ml,,,,0.48,ak,ak0221ikujny,2022-02-02T00:22:59.666Z,"60 km ESE of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-02-02T00:16:34.877Z,61.796,-150.9595,66.8,1.9,ml,,,,0.42,ak,ak0221iktyfz,2022-02-02T00:21:19.334Z,"31 km SE of Skwentna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2022-02-02T00:03:08.339Z,37.6472,-115.8037,19.1,1.4,ml,14,198.39,0.484,0.1188,nn,nn00833069,2022-02-03T02:37:45.511Z,"5 km W of Rachel, Nevada",earthquake,,1.9,0.38,11,reviewed,nn,nn
2022-02-01T23:48:32.549Z,35.10766667,-97.58533333,6.78,1.95,ml,55,38,0.06298763968,0.27,ok,ok2022cgls,2022-02-02T16:34:56.878Z,"1 km WNW of Cole, Oklahoma",earthquake,,0.5,0.19,11,reviewed,ok,ok
2022-02-01T23:41:35.187Z,40.0822,-119.6935,16.5,0.4,ml,4,165.98,0.093,0.182,nn,nn00832999,2022-02-02T02:38:38.163Z,"16 km NNW of Sutcliffe, Nevada",earthquake,,3.4,0.44,3,reviewed,nn,nn
2022-02-01T23:41:17.630Z,33.3533333,-116.9415,13.04,1.49,ml,49,30,0.066,0.19,ci,ci39930231,2022-02-02T01:12:57.670Z,"7km W of Palomar Observatory, CA",earthquake,0.2,0.71,0.168,27,reviewed,ci,ci
2022-02-01T23:31:13.200Z,17.9588333333333,-67.0688333333333,7.72,1.47,md,3,256,,0.05,pr,pr71332143,2022-02-01T23:53:31.930Z,"2 km SW of La Parguera, Puerto Rico",earthquake,0.83,0.64,0.0828538035985897,3,reviewed,pr,pr
2022-02-01T23:30:41.850Z,17.9583333333333,-66.825,10.76,2.05,md,15,170,,0.07,pr,pr71332138,2022-02-01T23:45:00.610Z,"4 km S of Indios, Puerto Rico",earthquake,0.34,0.46,0.087322318906893,8,reviewed,pr,pr
2022-02-01T23:28:20.542Z,53.1951,-166.7054,25.6,1.7,ml,,,,0.4,ak,ak0221hb254w,2022-02-02T00:07:57.710Z,"76 km S of Unalaska, Alaska",earthquake,,2.3,,,reviewed,ak,ak
2022-02-01T23:27:37.973Z,39.2317,-120.0696,7.5,-0.1,ml,4,122.74,0.05,0.0541,nn,nn00832994,2022-02-02T02:38:34.821Z,"1 km ENE of Carnelian Bay, California",earthquake,,2.5,0,1,reviewed,nn,nn
2022-02-01T23:13:13.470Z,33.2937,94.9122,10,4.6,mb,,112,9.944,0.84,us,us7000gh5y,2022-02-02T09:07:03.406Z,"Southern Qinghai, China",earthquake,8.9,1.8,0.074,54,reviewed,us,us
2022-02-01T22:55:28.205Z,39.4008,-120.2727,11.2,-0.1,ml,5,98.98,0.04,0.0946,nn,nn00832997,2022-02-02T02:38:37.427Z,"11 km NW of Truckee, California",earthquake,,2.7,0,1,reviewed,nn,nn
2022-02-01T22:43:58.540Z,38.8336678,-122.7971649,2.04,0.99,md,19,50,0.007127,0.02,nc,nc73686956,2022-02-01T22:55:10.627Z,"6km WNW of Cobb, CA",earthquake,0.24,0.62,0.03,3,automatic,nc,nc
2022-02-01T22:37:44.729Z,59.3998,-152.6522,72.4,2.1,ml,,,,0.5,ak,ak0221haio1z,2022-02-01T22:43:03.969Z,"41 km W of Nanwalek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2022-02-01T22:35:06.460Z,60.0325,-153.0915,-1.01,-0.32,ml,5,111,,0.1,av,av91476616,2022-02-02T03:59:49.080Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.37,4.41,0.131195054991768,4,reviewed,av,av
